model,feature,importance,anomesdia_datetime
LGBMClassifier,Parch,33.0,2021-02-03 20:35:55.339486
LGBMClassifier,ticket_class_OTHER,32.0,2021-02-03 20:35:55.339486
LGBMClassifier,fare_cat_8_15,28.0,2021-02-03 20:35:55.339486
LGBMClassifier,name_title_Mr.,28.0,2021-02-03 20:35:55.339486
LGBMClassifier,cabin_class_D,24.0,2021-02-03 20:35:55.339486
LGBMClassifier,age_cat_nan,19.0,2021-02-03 20:35:55.339486
LGBMClassifier,name_title_Master.,17.0,2021-02-03 20:35:55.339486
LGBMClassifier,name_title_Miss.,17.0,2021-02-03 20:35:55.339486
LGBMClassifier,fare_cat_0_8,15.0,2021-02-03 20:35:55.339486
LGBMClassifier,age_cat_40_60,15.0,2021-02-03 20:35:55.339486
LGBMClassifier,ticket_class_PC,15.0,2021-02-03 20:35:55.339486
LGBMClassifier,Pclass_1,15.0,2021-02-03 20:35:55.339486
LGBMClassifier,fare_cat_15_25,14.0,2021-02-03 20:35:55.339486
LGBMClassifier,Pclass_2,13.0,2021-02-03 20:35:55.339486
LGBMClassifier,fare_cat_25_50,12.0,2021-02-03 20:35:55.339486
LGBMClassifier,age_cat_10_20,11.0,2021-02-03 20:35:55.339486
LGBMClassifier,cabin_class_C,10.0,2021-02-03 20:35:55.339486
LGBMClassifier,Embarked_Q,9.0,2021-02-03 20:35:55.339486
LGBMClassifier,name_title_OTHER,9.0,2021-02-03 20:35:55.339486
LGBMClassifier,cabin_class_E,8.0,2021-02-03 20:35:55.339486
LGBMClassifier,ticket_class_STON_SOTON,8.0,2021-02-03 20:35:55.339486
LGBMClassifier,Sex_male,6.0,2021-02-03 20:35:55.339486
LGBMClassifier,cabin_class_B,2.0,2021-02-03 20:35:55.339486
LGBMClassifier,fare_cat_greater_50,1.0,2021-02-03 20:35:55.339486
LGBMClassifier,age_cat_greater_60,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,Embarked_nan,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,name_title_nan,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,ticket_class_A,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,Pclass_nan,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,Sex_nan,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,ticket_class_SC,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,age_cat_0_10,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,ticket_class_nan,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,cabin_class_FGT,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,cabin_class_A,0.0,2021-02-03 20:35:55.339486
LGBMClassifier,fare_cat_nan,0.0,2021-02-03 20:35:55.339486
XGBClassifier,Fare,0.21090908348560333,2021-02-03 20:35:55.360213
XGBClassifier,Age,0.15090909600257874,2021-02-03 20:35:55.360213
XGBClassifier,name_length,0.14000000059604645,2021-02-03 20:35:55.360213
XGBClassifier,family_size,0.06181818246841431,2021-02-03 20:35:55.360213
XGBClassifier,Pclass_3,0.03818181902170181,2021-02-03 20:35:55.360213
XGBClassifier,name_title_Mr.,0.036363635212183,2021-02-03 20:35:55.360213
XGBClassifier,Sex_female,0.03454545512795448,2021-02-03 20:35:55.360213
XGBClassifier,age_cat_20_40,0.03272727131843567,2021-02-03 20:35:55.360213
XGBClassifier,cabin_class_D,0.02909090928733349,2021-02-03 20:35:55.360213
XGBClassifier,cabin_class_nan,0.02909090928733349,2021-02-03 20:35:55.360213
XGBClassifier,SibSp,0.027272727340459824,2021-02-03 20:35:55.360213
XGBClassifier,ticket_class_STON_SOTON,0.02545454539358616,2021-02-03 20:35:55.360213
XGBClassifier,name_title_Master.,0.02545454539358616,2021-02-03 20:35:55.360213
